sn,server_model,fault_time,label,msg_text,pred
SERVER_22852,SM35,2020-07-04 13:56:00,1,"["" Button Button_Pressed | Power Button pressed | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Power Supply PS1_Status | Power Supply AC lost | Asserted"", "" Power Supply PS1_Status | AC out-of-range, but present | Asserted"", "" Power Supply PS2_Status | AC out-of-range, but present | Asserted"", "" Power Supply PS2_Status | Power Supply AC lost | Asserted"", "" Microcontroller/Coprocessor BMC_Boot_Up | Device Enabled | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_22904,SM35,2020-10-11 16:06:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_8955,SM35,2020-04-01 16:46:00,1,"["" Memory CPU1D0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Memory CPU1D0_DIMM_Stat | Uncorrectable ECC | Deasserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" Event Logging Disabled SEL_Status | Log area reset/cleared | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted""]",0
SERVER_8950,SM35,2019-12-30 23:02:00,1,"["" Processor CPU1_Status | IERR | Asserted""]",0
SERVER_13205,SM35,2020-10-13 18:12:00,1,"["" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Button Button_Pressed | Power Button pressed | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_7812,SM35,2020-07-18 15:42:00,1,"["" Memory CPU1B0_DIMM_Stat | Correctable ECC | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Memory CPU1B0_DIMM_Stat | Uncorrectable ECC | Asserted""]",0
SERVER_8387,SM35,2020-02-08 23:04:00,1,"["" Memory CPU0D0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU0D0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Memory CPU0D0_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU0D0_DIMM_Stat | Uncorrectable ECC | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_8328,SM35,2020-04-04 01:01:00,1,"["" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted""]",1
SERVER_7843,SM35,2020-05-05 15:45:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_13597,SM35,2020-04-15 11:36:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_13153,SM35,2020-08-07 10:57:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_8083,SM35,2020-02-07 19:27:00,1,"["" Processor CPU1_Status | IERR | Asserted""]",0
SERVER_10773,SM35,2020-10-06 06:30:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_20519,SM35,2020-08-06 16:48:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_20340,SM35,2020-05-16 18:33:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_12541,SM35,2020-05-23 12:51:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_10530,SM35,2020-11-11 15:53:00,1,"["" Button Button_Pressed | Power Button pressed | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",1
SERVER_22892,SM35,2020-11-11 18:20:00,1,"["" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted""]",0
SERVER_10510,SM35,2020-05-16 07:30:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_13173,SM35,2020-07-24 03:17:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_12538,SM35,2020-07-22 13:57:00,1,"["" Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" Memory CPU0B0_DIMM_Stat | Correctable ECC | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_9193,SM35,2020-06-16 16:31:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_9003,SM35,2020-08-25 18:38:00,1,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted""]",1
SERVER_9180,SM35,2020-11-14 18:43:00,1,"["" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_10436,SM35,2020-11-01 13:34:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_8056,SM35,2020-04-24 01:30:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Deasserted""]",1
SERVER_10480,SM35,2020-05-09 12:50:00,1,"["" Memory CPU1E0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1E0_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU1E0_DIMM_Stat | Memory Device Disabled | Asserted"", "" Memory CPU1E0_DIMM_Stat | Memory Device Disabled | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",0
SERVER_22915,SM35,2020-06-22 05:44:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_20285,SM35,2020-10-10 21:14:00,1,"["" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_8172,SM35,2020-02-10 17:01:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Asserted""]",1
SERVER_10338,SM35,2020-06-27 18:24:00,1,"["" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted""]",0
